text,label
“Joe Rogan to replace Rachel Maddow as MSNBC’s prime-time host after Elon Musk takeover.”,false
Video shows Fox News host Jeanine Pirro criticizing President-elect Donald Trump.,false
President-elect Donald Trump’s “plan to end birthright citizenship would mean (four) of his children wouldn't be considered US citizens.”,false
"Elon Musk criticized the UnitedHealthcare CEO shooter on X, saying, “It’s disgusting how everyone is turning this guy into some kind of folk hero.”",false
FEMA delivered “only four” temporary housing units to Helene victims in North Carolina as of Nov. 20.,half-true
"A “no-strings-attached $1,000 stimulus” check has been approved for “every U.S. resident” ahead of Donald Trump’s presidency.”",false
Video shows “NYC coming together to dance in the streets over the universal American love” of dead CEOs.,false
Video shows CEO homicide suspect Luigi Mangione posted YouTube videos teasing his plans,false
"Robert F. Kennedy Jr. posted on X that on Jan. 20, “I will be banning all consumption of Diet Coke in the United States.”",false
UnitedHealthcare posted a job opening for a CEO 24 hours after its CEO was killed.,false
"“The population in Gaza has increased by 2.02% since Oct. 7, 2023.”",false
"Elon Musk wrote on X that “without CEOs, the world would not be able to function” and “America will be destitute without us.”",false
"""Vaccine researcher Peter Hotez says multiple viruses will be unleashed on America the day after Trump takes office.""",false
Fox News commentator Dr. Kelly Powers died from “turbo cancer” caused by COVID-19 vaccines.,false
“Trump was impeached for trying to investigate all the crimes that Joe Biden just pardoned Hunter over.”,false
“Elon Musk is not a citizen of the United States.”,false
"""Última hora: secuestraron al doctor Juan J. Rivera quien reveló un remedio casero que elimina la causa de la diabetes en solo un día"".",pants-fire
Photo shows President Joe Biden used his son Hunter’s injuries from a car accident as a photo opportunity when taking the oath of office for Senate in 1973.,false
“Bill Gates has been indicted in the Netherlands.”,false
“Elon Musk decides to withdraw support” for World Boxing Organization unless Imane Khelif’s “medal and $25 million bonus are revoked.”,false
“Pete Buttigieg will leave his post as Transportation Secretary having spent $7.5 billion to build 8 EV charging stations.”,false
"Former presidents George H.W. Bush and Jimmy Carter issued pardons to a son and brother, respectively.",false
"""President Trump has announced a plan to prosecute the Biden administration for the 325,000 kids that went ‘missing’ into human trafficking & sex slavery during their open border policies.”",false
“Reba McEntire states drag queens shouldn’t be around kids.”,false
"""The famed ship at the bottom of the North Atlantic is actually not The Titanic. It is her near-identical sister ship The Olympic.""",pants-fire
“Elon Musk announces January 20th as the date for bombshell release of Diddy and Epstein client list.”,false
The NFL said Beyoncé is “not a good artist” and rejected her Christmas halftime show.,false
Donald Trump ordered the “Dallas Police Department and Dallas Attorney General’s Office to begin the preparation for the arrest” of a suspect in John F. Kennedy’s assassination.,false
"""Mark Wahlberg calls for immediate firing of teachers who removed American flags from classrooms""",false
“Disney selling ABC for $20 Billion: New owner plans to cancel 'The View’.”,false
Kash Patel posted on X that “the FBI is gay.”,false
"A CNN headline says, “Elon Musk considers melting down Statue of Liberty to make series of limited edition cyber trucks""",pants-fire
Elon Musk is “finally releasing his first flying car today.”,false
On pardoning his son Hunter Biden,full-flop
Elon Musk demanda a “Whoopi Goldberg y The View” por $70 millones.,false
“Chick fil-A’s new policies have people thinking (of a) boycott.”,false
"“Elon Musk reveals Tesla 2025 motorhome for under $17,000!”",false
Video shows President-elect Donald Trump announcing “free college education” in November 2024.,false
“Abortion clinics warn they’ll go bankrupt if Democrat ‘sex strike’ continues.”,false
"Smallpox was “never eradicated, it’s held in check by vaccines,” and RFK Jr. would eliminate coverage for the smallpox vaccine.",false
“The CDC says that little 6 month old babies must get SEVEN doses of the Covid vaccine in order to be considered fully ‘up to date’ on their vaccinations.”,false
"Rep. Marjorie Taylor Greene said “if every member of Congress had to resign for doing what Matt Gaetz has been accused of, Democrats would have a supermajority.’""",false
"“Texas just gifted Trump 355,000 acres for deportation camps.”",false
"Elon Musk dijo que ""¡El teléfono Tesla de 299 dólares será el final del iPhone!"".",false
"“Elon Musk, revela un nuevo motor impulsado por agua que promete cambiar por completo la industria automotriz”.",false
Says Travis Kelce quit X and called it a “toxic waste dump.”,false
"""Half of all Ukrainian aid was laundered and sent back to Democrat candidates for re-election.""",false
AOC posted that Trump’s election victory emboldened a conservative news outlet to call for her resignation because she’s a woman.,false
"""Ireland will pay you $90,000 to move to a beautiful island home.”",false
"“Michael Jordan turns down $100 million Disney deal, declares he won’t work for wokeness.”",false
"Celebrities including Bruce Springsteen, Robert De Niro, Robert Downey Jr., John Legend and Tom Hanks have announced they are leaving the U.S. following the 2024 election.",false
“Donald Trump has officially banned” same-sex marriage “in all 50 states in America.”,pants-fire
"“With your Democrat governor, you have some of the highest electricity prices and highest energy costs. It’s just about at the top in Wisconsin.”",false
Donald Trump lost the popular vote by 2%.,false
"Una mujer posó junto a su hija con un cartel que dice, “Quiero que mi hija tenga el derecho a abortar que yo no tuve”.",false
“Rachel Maddow MELTS DOWN over Elon Musk posting memes about buying MSNBC.”,false
"""Donald Trump has appointed NBA legend Karl Malone as the new director of Child Protective Services.""",false
"A woman holds a sign that says, “I want my daughter to have the right to abortion that I didn’t have.”",false
"""Kyle Rittenhouse registers a lien against Whoopi Goldberg’s Malibu home for $22 million.”",false
“Taylor Swift has moved to Canada after leaving the U.S. following the big red wave.”,false
"""Billie Eilish turns down Oscar nomination and leaves US after MASSIVE RED WAVE""",false
"There are “$6,400 in funds for every American to claim.”",false
"""McDonalds chicken nuggets contain silicone oil.""",barely-true
